TU,F S Number,Item,Part,Count,Comment,ACCOUNTED
8,146,UIDCEW,R,1,NA,NA
8,146,UIDCEW,B,5,NA,NA
8,146,OJ,B,57,NA,NA
8,146,OJGL,B,28,NA,NA
8,146,ORMIC,B,5,NA,NA
8,146,MARINE,B,1,POSSIBLE,NA
8,146,MEXRED,R,1,NA,NA
8,146,MEXRED,B,9,NA,NA
8,146,GUADA,R,1,NA,NA
8,146,GUADA,B,2,NA,NA
8,146,SLIPSTF,B,12,NA,NA
8,146,SLIPSTF,HA,3,NA,NA
8,146,SLIPMOR,B,1,NA,NA
8,146,ELMOR,BA,1,NA,NA
8,146,ELMOR,B,3,NA,NA
8,146,AGATE,R,1,NA,NA
8,146,AGATE,B,3,NA,NA
8,146,BLGCE,B,3,NA,NA
8,146,FAI,R,2,NA,NA
8,146,FAI,B,4,NA,NA
8,146,DELFTP,B,9,NA,NA
8,146,DELFTBW,B,11,NA,NA
8,146,BISQ,B,3,NA,NA
8,146,UIDTE,B,5,NA,NA
8,146,UIDMAJ,R,2,NA,NA
8,146,UIDMAJ,B,12,NA,NA
8,146,CP,R,1,NA,NA
8,146,CP,B,11,NA,NA
8,146,STODOM,R,2,NA,NA
8,146,STODOM,B,3,NA,NA
8,146,SEVBB,B,9,NA,NA
8,146,SLBW,B,1,NA,NA
8,146,MXCGC,BA,1,NA,NA
8,146,PUEPOLY,B,1,NA,NA
8,146,PUEBW,R,5,NA,NA
8,146,PUEBW,B,9,NA,NA
8,146,SABW,B,1,NA,NA
8,146,AUCILLA,B,1,NA,NA
8,146,PLAYA,B,2,NA,NA
8,146,CW,R,4,NA,NA
8,146,CW,B,50,NA,NA
8,146,CW,BA,2,NA,NA
8,146,PW,B,1,NA,NA
8,146,PWHP,B,1,NA,NA
8,146,PWSE,R,1,NA,NA
8,146,PWA,R,1,NA,NA
8,146,PWFB,B,2,NA,NA
8,146,PWTP,B,4,NA,NA
8,146,WW,B,1,NA,NA
8,146,WW,BA,1,NA,NA
8,146,WSGS,R,3,NA,NA
8,146,WSGS,B,7,NA,NA
8,146,WSGS,BA,2,NA,NA
8,146,UIDSW,B,2,BL/GY,NA
8,146,RHEN,B,1,NA,NA
8,146,PORMING,R,4,NA,NA
8,146,PORMING,B,7,NA,NA
8,146,POROG,R,1,NA,NA
8,146,POROG,B,3,NA,NA
8,244,OJGL,B,1,NA,Y
8,244,ORMIC,B,1,NA,N
8,244,MEXRED,B,1,NA,N
8,244,DELFTBW,R,1,NA,Y
8,244,DELFTBW,B,1,NA,Y
8,244,FAI,B,1,NA,Different
8,244,UIDMAJ,B,1,NA,Y
8,244,STODOM,B,1,NA,Y
8,244,CW,R,3,NA,Y
8,244,CW,B,19,NA,Y
8,244,CWHP,B,2,GAUDY HAND-PAINTED,Y
8,244,PW,B,1,NA,Y
8,244,REDWAR,B,1,NA,N
8,244,WSGS,R,1,NA,Y
8,244,WSGS,B,1,NA,Y
8,244,SGS,B,1,BR,Y
8,244,POROG,B,3,NA,Y
8,245,UIDCEW,R,1,NA,NA
8,245,UIDCEW,B,1,NA,NA
8,245,OJ,R,1,NA,NA
8,245,OJ,B,25,NA,NA
8,245,OJGL,B,6,NA,NA
8,245,SSJ,B,2,NA,NA
8,245,REDWAR,B,1,NA,NA
8,245,REDWAR,B,1,NA,NA
8,245,MEXRED,B,16,NA,NA
8,245,SLIPSTF,B,2,NA,NA
8,245,ELMOR,B,3,NA,NA
8,245,BLGRBACIN,R,1,NA,NA
8,245,MARINE,R,1,POSSIBLE,NA
8,245,DELFTBW,B,3,NA,NA
8,245,BISQ,B,2,NA,NA
8,245,UIDMAJ,B,1,NA,NA
8,245,SEVBB,B,1,NA,NA
8,245,MXCP,B,1,NA,NA
8,245,ABOPOLY,B,1,NA,NA
8,245,PUEPOLY,B,3,NA,NA
8,245,SABW,B,1,NA,NA
8,245,CW,R,1,NA,NA
8,245,CW,B,5,NA,NA
8,245,PWHP,B,2,EARLY,NA
8,245,AGATE,B,2,NA,NA
8,245,JACK,B,1,NA,NA
8,245,POREUR,B,1,NA,NA
8,246,UIDCEW,B,2,NA,NA
8,246,OJ,R,1,NA,NA
8,246,OJ,B,7,NA,NA
8,246,OJGL,BA,1,NA,NA
8,246,ORMIC,B,1,NA,NA
8,246,REDWAR,B,1,NA,NA
8,246,SLIPSTF,B,2,NA,NA
8,246,BISQ,B,1,NA,NA
8,246,FAI,B,1,NA,NA
8,246,UIDMAJ,R,1,NA,NA
8,246,SEVBB,B,1,NA,NA
8,246,CW,B,1,NA,NA
8,246,POREUR,BA,1,NA,NA
8,251,OJ,B,5,NA,NA
8,251,OJGL,B,2,NA,NA
8,251,REDWAR,B,1,NA,NA
8,251,MEXRED,R,1,NA,NA
8,251,SLIPSTF,R,1,NA,NA
8,251,ELMOR,B,1,NA,NA
8,251,DELFTBW,B,1,NA,NA
8,251,CP,B,1,NA,NA
8,251,FIGSP,B,1,NA,NA
8,251,CW,B,1,NA,NA
8,251,PW,B,1,NA,NA
8,260,OJ,B,4,NA,NA
8,260,OJGL,B,9,NA,NA
8,260,ELMOR,B,1,NA,NA
8,260,UIDGLCE,R,1,NA,NA
8,260,UIDMAJ,R,1,NA,NA
8,260,CP,B,1,NA,NA
8,260,SEVBB,B,3,NA,NA
8,260,MXCGC,B,1,NA,NA
8,260,ELMOR,B,1,NA,NA
8,252,UIDCEW,B,12,NA,NA
8,252,UIDCEW,R,2,NA,NA
8,252,MEXRED,B,1,NA,NA
8,252,SEVBB,R,1,NA,NA
8,252,TALLBW,B,1,NA,NA
8,252,PUEBW,B,1,NA,NA
8,253,OJ,B,2,NA,NA
8,253,OJGL,B,1,NA,NA
8,253,SLIPSTF,B,1,NA,NA
8,253,UIDMAJ,R,1,ORANGE AND BLUE,NA
8,253,CP,B,1,NA,NA
8,253,PUEBW,B,1,NA,NA
8,253,PW,B,1,NA,NA
8,253,SGS,B,1,BROWN WHITE,NA
8,254,OJ,B,1,NA,NA
8,254,OJGL,B,1,NA,NA
8,254,SLIPMOR,R,1,NA,NA
8,254,SLIPSTF,B,1,NA,NA
8,254,DELFT,B,1,NA,NA
8,254,UIDMAJ,B,1,DKBR/WH,NA
8,255,UIDCEW,B,1,NA,NA
8,255,OJGL,R,1,MIDDLE STYLE,NA
8,255,MEXRED,B,2,NA,NA
8,255,SLIPSTF,B,1,NA,NA
8,255,DELFT,B,2,NA,NA
8,255,DELFTBW,B,2,NA,NA
8,255,CP,B,1,NA,NA
8,255,SEVBB,B,1,NA,NA
8,256,OJ,B,1,NA,NA
8,256,UIDGLCE,B,1,NA,NA
8,256,DELFT,B,1,NA,NA
8,257,OJ,B,5,NA,NA
8,257,OJGL,B,1,NA,NA
8,257,SEVBB,B,1,NA,NA
8,257,SABW,R,1,NA,NA
8,257,PANBW,B,1,NA,NA
8,257,MXCGC,B,2,NA,NA
8,258,OJ,B,5,NA,NA
8,258,OJGL,B,2,NA,NA
8,258,SLIPSTF,B,1,NA,NA
8,258,CP,B,1,NA,NA
8,258,CW,B,2,NA,NA
8,259,OJGL,B,2,NA,NA
8,259,SSJ,B,1,NA,NA
8,259,REDWAR,B,1,FINE,NA
8,259,CP,B,1,NA,NA
8,259,SEVBB,B,1,NA,NA
8,259,PUEBW,R,1,NA,NA
8,259,PUEBW,B,1,NA,NA
8,266,OJ,B,9,NA,N
8,266,OJGL,B,1,NA,Y
8,266,SSJ,B,1,NA,NA
8,266,REDWAR,B,1,FINE,NA
8,266,MEXRED,R,1,NA,NA
8,266,MEXRED,B,3,NA,NA
8,266,SLIPSTF,B,1,NA,Y
8,266,BLGCE,HA,1,NA,Y
8,266,DELFTBW,B,4,NA,Y
8,266,UIDBW,B,2,NA,NA
8,266,UIDMAJ,B,3,NA,NA
8,266,STODOM,R,1,NA,Y
8,266,SEVBB,B,1,NA,Y
8,266,HUEJOT,R,1,NA,Y
8,266,NOPAL,B,1,NA,NA
8,266,PUEBW,B,1,NA,NA
8,266,SANELIZARIO,R,2,NA,NA
8,266,CW,R,9,NA,NA
8,266,CW,B,26,NA,NA
8,266,CW,BA,1,NA,NA
8,266,CW,B,1,POSSIBLE,NA
8,266,PWLP,B,1,NA,N
8,266,AGATE,R,1,NA,NA
8,266,AGATE,B,4,NA,NA
8,266,WSGS,R,2,NA,NA
8,266,WSGS,B,5,NA,NA
8,266,SGS,B,1,BR/GY,NA
8,266,ELERS,HA,1,NA,NA
8,266,IRNSTN,R,1,NA,N
8,266,POROG,WHOLE,1,COMPLETE BOWL/CUP,N
8,267,OJGL,B,1,NA,NA
8,267,ELMOR,B,1,NA,NA
8,268,UIDCEW,B,1,NA,NA
8,268,OJ,B,2,NA,NA
8,268,SSJ,B,1,NA,NA
8,268,MEXRED,B,2,NA,NA
8,268,ELMOR,B,1,NA,NA
8,268,DELFT,B,1,NA,NA
8,268,DELFTBW,R,2,NA,NA
8,268,DELFTBW,B,1,NA,NA
8,268,UIDMAJ,B,1,NA,NA
8,268,PUEBW,B,1,NA,NA
8,270,OJ,B,7,NA,NA
8,270,OJGL,B,3,NA,NA
8,270,ORANGEWARE,B,2,NA,NA
8,270,CP,B,1,NA,NA
8,270,STODOM,B,1,NA,NA
8,270,SEVBB,B,1,NA,NA
8,270,AGATE,B,1,NA,NA
8,270,WSGS,B,1,NA,NA
8,271,OJ,B,3,NA,NA
8,271,OJGL,B,1,NA,NA
8,271,SSJ,B,1,NA,NA
8,271,UIDSLIP,R,1,NA,NA
8,271,ELMOR,B,3,NA,NA
8,271,DELFT,B,1,NA,NA
8,271,UIDMAJ,B,1,NA,NA
8,271,CP,B,1,NA,NA
8,271,SEVBB,B,1,NA,NA
8,271,CW,B,2,NA,NA
8,271,WSGS,B,1,NA,NA
8,272,UIDCEW,B,2,NA,NA
8,272,OJ,B,26,NA,NA
8,272,OJGL,B,5,NA,NA
8,272,SSJ,BA,1,NA,NA
8,272,ORMIC,B,1,NA,NA
8,272,ORMIC,BA,1,NA,NA
8,272,BLGRBACIN,B,1,NA,NA
8,272,MARINE,B,3,NA,NA
8,272,MEXRED,B,2,NA,NA
8,272,ELMOR,B,2,NA,NA
8,272,UIDGLCE,B,2,GR,NA
8,272,REDWAR,B,2,NA,NA
8,272,REDWAR,BA,1,NA,NA
8,272,UIDMAJ,B,1,NA,NA
8,272,CP,B,3,NA,NA
8,272,SEVBB,R,2,NA,NA
8,272,SEVBB,B,3,NA,NA
8,273,UIDCEW,B,1,NA,NA
8,273,OJ,B,1,NA,NA
8,275,OJ,R,1,NA,NA
8,275,OJ,B,17,NA,NA
8,275,OJGL,B,3,NA,NA
8,275,SSJ,B,1,NA,NA
8,275,ORMIC,B,1,NA,NA
8,275,MEXRED,B,1,NA,NA
8,275,SLIPSTF,B,1,NA,NA
8,275,SLIPSTF,B,1,NA,NA
8,275,ELMOR,B,1,NA,NA
8,275,UIDGLCE,B,1,NA,NA
8,275,DELFT,B,1,NA,NA
8,275,BISQ,R,1,NA,NA
8,275,UIDTE,B,1,NA,NA
8,275,UIDMAJ,R,1,NA,NA
8,275,UIDMAJ,B,3,NA,NA
8,275,UIDBW,B,1,NA,NA
8,275,ISABELA,R,1,NA,NA
8,275,CAPBLU,B,2,NA,NA
8,275,SEVBB,B,1,NA,NA
8,275,HUEJOT,R,1,NA,NA
8,275,MXCBC,B,1,NA,NA
8,275,PUEBW,R,1,NA,NA
8,275,PUEBW,B,2,NA,NA
8,275,SABW,B,1,NA,NA
8,275,ARANAMA,B,1,NA,NA
8,275,CW,R,1,NA,NA
8,275,CW,B,2,NA,NA
8,275,PWA,R,1,NA,NA
8,275,PORMING,R,1,NA,NA
8,275,POROG,B,1,NA,NA
8,276,OJ,B,2,NA,NA
8,276,OJGL,B,1,NA,NA
8,276,SSJ,B,2,NA,NA
8,276,ELMOR,B,1,NA,NA
8,276,UIDMAJ,B,1,NA,NA
8,276,CP,R,1,NA,NA
8,276,PUEBW,B,1,NA,NA
8,276,CW,B,1,NA,NA
8,276,WSGS,B,1,NA,NA
8,276,SGS,B,1,BR/GY,NA
8,287,OJ,R,1,NA,NA
8,287,OJ,B,2,NA,NA
8,287,OJGL,B,1,NA,NA
8,287,ELMOR,B,1,NA,NA
8,287,SEVBB,B,1,NA,NA
8,288,UIDCEW,B,1,NA,NA
8,288,OJ,B,5,NA,NA
8,288,OJGL,B,5,NA,NA
8,288,SSJ,BA,1,NA,NA
8,288,REDWAR,B,1,NA,NA
8,288,MEXRED,B,3,NA,NA
8,288,MEXRED,BA,1,NA,NA
8,288,GUADA,B,1,NA,NA
8,288,SLIPSTF,B,5,NA,NA
8,288,ELMOR,B,1,NA,NA
8,288,UIDGLCE,B,1,NA,NA
8,288,BLGCE,B,1,NA,NA
8,288,MARINE,BA,1,NA,NA
8,288,FAI,B,1,NA,NA
8,288,UIDBW,R,1,NA,NA
8,288,PUEBW,B,1,NA,NA
8,288,NOPAL,BA,1,NA,NA
8,288,UIDGLCE,B,3,NA,NA
8,288,WSGS,B,1,NA,NA
8,288,SGS,BA,1,BR,NA
8,288,RHEN,HA,1,NA,NA
8,288,POREUR,B,1,NA,NA
8,288,POREUR,BA,1,NA,NA
8,298,OJ,R,1,NA,NA
8,298,OJ,B,2,NA,NA
8,298,MEXRED,B,1,NA,NA
8,298,SLIPSTF,B,1,NA,NA
8,298,REDWAR,B,1,GR,NA
8,298,DELFTPOLY,B,2,NA,NA
8,298,SANELIZARIO,R,1,NA,NA
8,298,CW,R,1,NA,NA
8,298,CW,B,4,NA,NA
8,298,CW,R,2,BEADED,NA
8,298,CW,B,1,BEADED,NA
8,298,CW,BA,1,BEADED,NA
8,298,NOTT,B,1,NA,NA
8,298,PORMING,R,1,NA,NA
8,298,POREUR,B,3,NA,NA
8,299,OJGL,B,1,NA,NA
8,299,SLIPSTF,R,1,NA,NA
8,299,ELMOR,R,1,NA,NA
8,299,ELMOR,B,2,NA,NA
8,299,DELFT,B,1,NA,NA
8,299,DELFT,HA,1,NA,NA
8,299,DELFTBW,B,1,NA,NA
8,299,BISQ,B,1,NA,NA
8,299,UIDMAJ,R,1,NA,NA
8,299,PUEBW,B,1,NA,NA
8,299,CW,B,3,NA,NA
8,299,WSGS,R,1,NA,NA
8,299,WSGS,HA,1,NA,NA
8,301,MEXRED,B,1,NA,NA
8,301,BLGRBACIN,B,1,NA,NA
8,301,DELFTBW,B,1,NA,NA
8,301,WSGS,B,1,NA,NA
8,302,UIDCEW,B,2,NA,NA
8,302,OJ,R,1,NA,NA
8,302,OJ,B,16,NA,NA
8,302,OJGL,B,2,NA,NA
8,302,ORANGEWARE,B,2,NA,NA
8,302,GREYW,B,1,NA,NA
8,302,MEXRED,B,3,NA,NA
8,302,GUADA,B,1,NA,NA
8,302,SLIPSTF,B,1,NA,NA
8,302,SLIPSTF,R,2,NA,NA
8,302,SLIPSTF,B,4,NA,NA
8,302,ELMOR,R,1,NA,NA
8,302,ELMOR,B,3,NA,NA
8,302,ELMOR,BA,1,NA,NA
8,302,MARINE,B,1,NA,NA
8,302,BLGRBACIN,BA,1,NA,NA
8,302,MELADO,B,1,NA,NA
8,302,DELFT,B,2,NA,NA
8,302,DELFTBW,R,1,NA,NA
8,302,DELFTBW,B,1,NA,NA
8,302,UIDTE,R,1,NA,NA
8,302,UIDMAJ,B,2,NA,NA
8,302,CP,R,1,NA,NA
8,302,STODOM,B,2,NA,NA
8,302,SEVBB,B,4,NA,NA
8,302,ICHBW,B,1,NA,NA
8,302,PUEBW,B,3,NA,NA
8,302,TALAVERA POLY,B,1,NA,NA
8,302,HUEJOT,R,1,NA,NA
8,302,CW,B,2,NA,NA
8,302,CW,BA,1,NA,NA
8,302,WSGS,R,1,NA,NA
8,302,PORUID,B,1,NA,NA
8,302,POROG,B,1,NA,NA
8,303,MXCW,R,1,NA,NA
8,303,CW,B,1,NA,NA
8,303,WSGS,R,1,EMBOSSED,NA
8,305,OJ,B,1,NA,NA
8,305,UIDCEW,R,1,NO GLAZE,NA
8,305,UIDMAJ,B,1,NA,NA
8,306,OJ,B,6,NA,NA
8,306,OJGL,B,2,NA,NA
8,306,SSJ,B,1,NA,NA
8,306,MEXRED,B,3,NA,NA
8,306,ELMOR,B,2,NA,NA
8,306,DELFTBW,R,1,NA,NA
8,306,DELFTBW,B,1,NA,NA
8,306,FAIBW,B,1,NA,NA
8,306,STODOM,B,1,NA,NA
8,306,SLBW,B,1,NA,NA
8,306,FIGSP,B,1,NA,NA
